1.0013580322265625e-05,7.62939453125e-06,1.3125
1.3589859008789062e-05,2.86102294921875e-06,4.75
1.6689300537109375e-05,3.0994415283203125e-06,5.384615384615385
1.1920928955078125e-05,2.6226043701171875e-06,4.545454545454546
1.0728836059570312e-05,2.6226043701171875e-06,4.090909090909091
8.821487426757812e-06,2.1457672119140625e-06,4.111111111111111
1.0013580322265625e-05,2.384185791015625e-06,4.2
9.059906005859375e-06,2.1457672119140625e-06,4.222222222222222
9.5367431640625e-06,2.384185791015625e-06,4.0
9.775161743164062e-06,1.9073486328125e-06,5.125
9.5367431640625e-06,2.384185791015625e-06,4.0
1.0013580322265625e-05,2.384185791015625e-06,4.2
1.049041748046875e-05,2.384185791015625e-06,4.4
1.0013580322265625e-05,3.337860107421875e-06,3.0
1.0728836059570312e-05,2.384185791015625e-06,4.5
9.5367431640625e-06,2.6226043701171875e-06,3.6363636363636362
9.775161743164062e-06,2.384185791015625e-06,4.1
9.775161743164062e-06,2.384185791015625e-06,4.1
1.3113021850585938e-05,3.5762786865234375e-06,3.6666666666666665
1.3828277587890625e-05,3.0994415283203125e-06,4.461538461538462
9.059906005859375e-06,2.6226043701171875e-06,3.4545454545454546
1.0251998901367188e-05,2.1457672119140625e-06,4.777777777777778
9.059906005859375e-06,1.9073486328125e-06,4.75
1.2874603271484375e-05,3.337860107421875e-06,3.857142857142857
9.775161743164062e-06,2.384185791015625e-06,4.1
1.0251998901367188e-05,2.384185791015625e-06,4.3
1.4781951904296875e-05,3.337860107421875e-06,4.428571428571429
1.049041748046875e-05,2.384185791015625e-06,4.4
1.1205673217773438e-05,2.1457672119140625e-06,5.222222222222222
1.049041748046875e-05,2.384185791015625e-06,4.4
6.103515625e-05,2.86102294921875e-06,21.333333333333332
5.698204040527344e-05,3.337860107421875e-06,17.071428571428573
5.364418029785156e-05,3.337860107421875e-06,16.071428571428573
5.745887756347656e-05,3.0994415283203125e-06,18.53846153846154
5.841255187988281e-05,3.814697265625e-06,15.3125
5.888938903808594e-05,3.5762786865234375e-06,16.466666666666665
6.270408630371094e-05,3.337860107421875e-06,18.785714285714285
5.507469177246094e-05,3.337860107421875e-06,16.5
5.5789947509765625e-05,3.337860107421875e-06,16.714285714285715
5.14984130859375e-05,4.291534423828125e-06,12.0
5.936622619628906e-05,3.337860107421875e-06,17.785714285714285
5.364418029785156e-05,3.337860107421875e-06,16.071428571428573
5.4836273193359375e-05,3.337860107421875e-06,16.428571428571427
5.173683166503906e-05,3.337860107421875e-06,15.5
5.459785461425781e-05,3.5762786865234375e-06,15.266666666666667
5.1021575927734375e-05,3.337860107421875e-06,15.285714285714286
5.435943603515625e-05,3.337860107421875e-06,16.285714285714285
6.246566772460938e-05,3.0994415283203125e-06,20.153846153846153
5.435943603515625e-05,5.0067901611328125e-06,10.857142857142858
5.412101745605469e-05,3.5762786865234375e-06,15.133333333333333
5.340576171875e-05,3.5762786865234375e-06,14.933333333333334
5.5789947509765625e-05,3.5762786865234375e-06,15.6
6.008148193359375e-05,3.0994415283203125e-06,19.384615384615383
5.9604644775390625e-05,3.337860107421875e-06,17.857142857142858
5.602836608886719e-05,3.5762786865234375e-06,15.666666666666666
5.412101745605469e-05,3.0994415283203125e-06,17.46153846153846
5.364418029785156e-05,4.0531158447265625e-06,13.235294117647058
5.030632019042969e-05,3.337860107421875e-06,15.071428571428571
5.435943603515625e-05,3.337860107421875e-06,16.285714285714285
5.7697296142578125e-05,3.0994415283203125e-06,18.615384615384617
0.0007045269012451172,2.1219253540039062e-05,33.20224719101124
0.00046753883361816406,6.67572021484375e-06,70.03571428571429
0.0003674030303955078,6.67572021484375e-06,55.035714285714285
0.0003674030303955078,6.67572021484375e-06,55.035714285714285
0.0004684925079345703,2.1457672119140625e-05,21.833333333333332
0.0006875991821289062,2.1457672119140625e-05,32.044444444444444
0.0006883144378662109,2.1696090698242188e-05,31.725274725274726
0.00039196014404296875,6.4373016357421875e-06,60.888888888888886
0.00038123130798339844,6.67572021484375e-06,57.107142857142854
0.000335693359375,1.0013580322265625e-05,33.523809523809526
0.00044417381286621094,6.4373016357421875e-06,69.0
0.00034427642822265625,9.5367431640625e-06,36.1
0.0004363059997558594,2.1696090698242188e-05,20.10989010989011
0.0006873607635498047,2.1457672119140625e-05,32.03333333333333
0.0003924369812011719,6.4373016357421875e-06,60.96296296296296
0.0003573894500732422,2.3365020751953125e-05,15.295918367346939
0.0003924369812011719,1.6450881958007812e-05,23.855072463768117
0.0006222724914550781,2.1457672119140625e-05,29.0
0.000690460205078125,2.1457672119140625e-05,32.17777777777778
0.0003826618194580078,6.4373016357421875e-06,59.44444444444444
0.00043463706970214844,6.4373016357421875e-06,67.51851851851852
0.0006232261657714844,2.1696090698242188e-05,28.725274725274726
0.0006988048553466797,2.1457672119140625e-05,32.56666666666667
0.00038623809814453125,6.198883056640625e-06,62.30769230769231
0.0003657341003417969,6.4373016357421875e-06,56.81481481481482
0.0003666877746582031,6.4373016357421875e-06,56.96296296296296
0.0006244182586669922,2.1457672119140625e-05,29.1
0.0006880760192871094,2.1696090698242188e-05,31.714285714285715
0.0003921985626220703,6.4373016357421875e-06,60.925925925925924
0.0004603862762451172,6.4373016357421875e-06,71.51851851851852
